project_id,submitter_id,project_id,associate_experiment,copy_numbers_identified,data_description,experimental_description,experimental_intent,indels_identified,marker_panel_description,number_experimental_group,number_samples_per_experimental_group,somatic_mutations_identified,type_of_data,type_of_sample,type_of_specimen,type
"{'id': 231, 'name': 'VDAART'}","<pre>
09f668b48aff41f841149213e8214025  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/age1_mets_micro_corr.csv
97e5f66820b57e26a54ff3288e42fc9d  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/age1_mets_micro.csv
7a084c64b060318a38e3a53f9650c056  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/age1_qpcr_otu.csv
4adddac3bf56c85fec32680bf6d228cc  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/age3_mets_micro_corr.csv
32998ff3e80ae23cc9624f686b901554  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/age3_mets_micro.csv
de4c4e9a6ad331a702d28d0ab9fdcb7e  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/age3_qpcr_otu.csv
135dfabc0abd6beafe60383f71782372  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/DATA_README
174fe23d78a13abebac61b4a7a4a38ec  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/FFQ.csv
9cd7ab73c28e2b014fd8c6e87658fd82  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/food_nutrients.csv
08e7397d0dbfe2e97624d8495388399a  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/LinkID.csv
e0ae93a71bb057b300935761a3dd847f  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/logreg_mets1_asthma.csv
95898db852c65c976c5ddffaf1ba299d  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/logreg_mets3_asthma.csv
1a5024a8c1aa9755d0bb5b0bb23f94a8  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/logreg_mets3_asthma_nogestage.csv
4abaf7cef5b592d1b5563c9fee5f4c03  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/logreg_serum_mets1_asthma.csv
9eee82f1174a5ce1fb73f7c317042b11  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/logreg_serum_mets3_asthma.csv
8d505209365eb2a4901d15deac5342e4  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/metaboanalyst_1.csv
37d678188d97bedf93a0a3c74c0db4cf  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/metaboanalyst_3.csv
aa8e8271d988dd6b70c8d914a0e97066  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/metaboanalyst_both.csv
48b004fa0ce16bd1b3c03b90d61ffc04  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/Metabolite_Info.csv
c1a4636aa3fbfb3e7104410adbc32939  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/Metabolites_Y1and3.csv
cf0d19bf5402c9bb3eced0300ab24f98  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/metadata_all.csv
9d84c649f57fe3114e1f8b1ab4e0a00b  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/mets_final_age1_ALL.csv
b26abd703325fd8b5ed56ccc506bff8e  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/mets_final_age1.csv
6bd5dfaae646157921bea8e4a9c70df3  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/mets_final_age3_ALL.csv
4506985c539b8c826f5af35db004f252  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/mets_final_age3.csv
43363baf2a11bbf25cfb5e761f866fd6  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/nut.csv
8728a0feed0252d24572a4bf6659bf81  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/nut_dens.csv
58cf1a58dcc051eb3406eea21e74f359  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/otu_counts1.csv
2bb41cbf396687ac3f864fafd58afee6  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/otu_counts3.csv
29a51340182df7eee733289085f23f29  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/otu_table_qpcr_OTU.Id.csv
be988d0ae96175bf90fb5fee7687d829  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/phyloseq_asthma.csv
e4da76dc710f458fd0fbe6137f3834e8  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/phyloseq_asthma_genus.csv
aec196bf39c91faf925183a37019a077  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/phyloseq_asthma_otu1.csv
322fbe803989cd8519aa3b7f7ba3d3d4  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/phyloseq_asthma_otu3.csv
232591d3a08f411029c270a4bc9f8f0b  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/phyloseq_bf4mo_1.csv
9bf138c595b791e279f2810a22a562e1  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/phyloseq_bf4mo_3.csv
00468b0b2cdc8c5d3ba788bd354ec0ad  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/phyloseq_WGCNA.csv
b9bf685130f574f54eadc47404f6a2cd  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/phyloseq_WGCNA_genus.csv
87aef5bc350894b7bfc87812e45843de  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/phyloseq_wtchg_1.csv
77c89f182b43b845d64df4021ce579e0  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/qPCR.csv
b8b445b07fbd1c95028ae43719ecade4  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_diet_stoolmets_3_c.csv
26a6d941e946928cd7c174593705c298  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_diet_stoolmets_3.csv
c8f8c950b50de4f54cc91e3b157dafd6  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_diet_wgcna_3.csv
b041354f843d1741f49fb635c7e27e6c  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_foods_metsWGCNA_3.csv
1f1e22c6f9c7ca5b57be7e63d8acbf49  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_metabolites_microbes_1
3cfd958038de9c3e6560fbeab2cc213b  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_mets_microbes_3_c.csv
75cfdcd9d8bd8bb1836d011bc6896f5e  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_mets_microbes_3.csv
2a289118b479342bc7978a83daea317e  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_microbes_metabolites_1
6763e5f49d77721f5b1ba6991467460b  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_microbes_metsWGCNA_3.csv
cdec52738ddca3b38730ad1c44ccb7eb  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_plasmamets_stoolmets_3_c.csv
866d7297ab36c05dbfe8dc8f892a8463  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_plasmamets_stoolmets_3.csv
96d9f85942b075e455b8dc1e281ef0af  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_stoolmets_diet_3_c.csv
0b0d9744f40c8dced4a75459994d6bf9  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_stoolmets_diet_3.csv
f657d2ac1f148cee57604258bb71d397  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_stoolmets_plasmamets_3_c.csv
8703bee8c8d396bf09f654b665d48747  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_stoolmets_plasmamets_3.csv
96019dde926c6a0f93a411131a848882  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_wgcna_diet_3.csv
ea1a619a76aecb96f3d3d52ee885e407  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sCCA_WGCNA_microbes_3
f291401d9625e8a2a283846d77843319  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sig_met_met_corr1.csv
a7d6501b98454087693f202e42669fa1  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sig_met_met_corr3.csv
c7349838fd327f55400c5c8988e4cde0  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sig_met_micro_corr1.csv
659131afe95d97e72b4c878071285fa8  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sig_met_micro_corr3.csv
a28264c369669d2ae031e00b40a0c8e4  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sigmets_ALL.csv
b4e4a9b75192e8c94582fef594c48efd  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sigmets.csv
8e889e8811ea429ba82ef77c08f3a75b  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sig_micro_micro_corr1.csv
6973fd1676af63799c3bdff0e79b522a  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/sig_micro_micro_corr3.csv
0114aafab357a0d788512054ab71374b  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/species_counts1.csv
94b287ff777e4fa0a343a6319483c62c  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/species_counts3.csv
92585559f28395436c9a5b69ff6198df  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/upstream_pred1_asthma.csv
08944221f1aa8da512cac3f79547efed  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/upstream_pred1.csv
c8a5509cd1c82ec1e1e5cf43277df0c1  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/upstream_pred3_asthma.csv
0ecef3aa30c3180bd60f6758fcdccb93  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/upstream_pred3.csv
652ffb04dbe76291d9ff83f7b252afc0  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/wgcna_age1_eigenvalues.csv
f9b99c931688efd1bf38a12abe15aedb  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/wgcna_age1_pres_eigenvalues.csv
ff86cd64c74fe84733711b76821d16ae  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/wgcna_age3_eigenvalues.csv
818e77137cae1aa32bbe1e3cfa8b8d7f  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/WGCNA_metabolites_1.csv
8b7aaa531af8ac460d2c26e76fe0b8d1  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/WGCNA_metabolites_3.csv
1bb6c0ec3f913d3ee8fa6d8ba2c5c9c8  /udd/rekle/Asthma_Microbiome/Metabolome/DATA/wgcna_preserv_pval.csv
</pre>",VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}","*Manuscript*: [[cdnm-grants-portal:Fecal Acetic Acid Relative Abundance in Pregnancy is Inversely Associated with AsthmaRecurrent Wheeze with Atopy in Offspring]]

File: SCFA.csv
Description: Quantitative stool SCFA for VDAART participants
Source: Subset of file emailed from Metabolon to Kathleen Lee-Sarwar by Robin Palmateir (rpalmatier@metabolon.com) on 8/30/2018

File: scfa_metadata.csv
Description: SCFA post-processing with metadata, long format
Source: 1_SCFA_processing_metadata.R

File: SCFA_age3outcomes.csv and SCFA_age6outcomes.csv
Description: Associations of maternal fecal SCFA with asthma/atopy outcomes
Source: 3a_SCFA_phenotype.R

File: SCFA.csv
Description: Quantitative stool SCFA for VDAART participants
Source: Subset of file emailed from Metabolon to Kathleen Lee-Sarwar by Robin Palmateir (rpalmatier@metabolon.com) on 8/30/2018

File: scfa_metadata.csv
Description: SCFA post-processing with metadata, long format
Source: 1_SCFA_processing_metadata.R

File: SCFA_age3outcomes.csv and SCFA_age6outcomes.csv
Description: Associations of maternal fecal SCFA with asthma/atopy outcomes
Source: 3a_SCFA_phenotype.R

File: ForestPlot.csv
Description: Data for forest plot
Source: Created manually from SCFA_age3outcomes.csv and SCFA_age6outcomes.csv

File: phyloseq_allscfa.csv
Description: Species-level associations with SCFA
Source: 5_Microbiome.R

File: taxa_age3outcomes.csv and taxa_age6outcomes.csv
Description: Species-level associations with atopic asthma/wheeze at ages 3 and 6 years adjusted for confounders
Source: 5_Microbiome.R

File: maternal_species_table.csv
Description: Species-level OTU table for maternal samples (n=114) with both SCFAs and microbiome data from 3rd trimester
Source: 5_Microbiome.R

<pre>
69f7077f0b38bfcaeb055692e31c3fcf  ForestPlot.csv
08015b2955f7df6ab016b1948e3d3a7f  maternal_species_table.csv
239d958df51e98cd0e07c439aec1c7dc  phyloseq_allscfa.csv
f2f0a5218191f4af2363bc875c78eed7  README
53de7c5a94b4b0056461ca9f0384dae6  SCFA_age3outcomes.csv
862060f91205c5a08ccf882532a6c05e  SCFA_age6outcomes.csv
3c5cc045f0081807f3a54962f2c290aa  SCFA.csv
83ef5f0095df92cfa2e287e03a2d2f86  scfa_metadata.csv
fa9354e675fa7385ad665c3e9745161a  taxa_age3outcome.csv
38c0bf93fe0da22a5aad78fdab6da0f5  taxa_age6outcome.csv
</pre>
",VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}","<pre>
32998ff3e80ae23cc9624f686b901554  /udd/rekle/Gut_Metabolome_Asthma/DATA/age3_mets_micro.csv
de4c4e9a6ad331a702d28d0ab9fdcb7e  /udd/rekle/Gut_Metabolome_Asthma/DATA/age3_qpcr_otu.csv
aef6f6ce4c1c46582b0c724aa0a4cca2  /udd/rekle/Gut_Metabolome_Asthma/DATA/DATA_README
174fe23d78a13abebac61b4a7a4a38ec  /udd/rekle/Gut_Metabolome_Asthma/DATA/FFQ.csv
9cd7ab73c28e2b014fd8c6e87658fd82  /udd/rekle/Gut_Metabolome_Asthma/DATA/food_nutrients.csv
08e7397d0dbfe2e97624d8495388399a  /udd/rekle/Gut_Metabolome_Asthma/DATA/LinkID.csv
3b855171c5f475b919bd8ee524a51a6d  /udd/rekle/Gut_Metabolome_Asthma/DATA/logreg_mets3_asthma.csv
48b004fa0ce16bd1b3c03b90d61ffc04  /udd/rekle/Gut_Metabolome_Asthma/DATA/Metabolite_Info.csv
c1a4636aa3fbfb3e7104410adbc32939  /udd/rekle/Gut_Metabolome_Asthma/DATA/Metabolites_Y1and3.csv
f0a6c8ed1bb14465e58ec23e8dccc9e8  /udd/rekle/Gut_Metabolome_Asthma/DATA/mets_final_age1.csv
b6bbfe73bddcc45ec5d1b90a4d727468  /udd/rekle/Gut_Metabolome_Asthma/DATA/mets_final_age3.csv
f70351f47bfd49b30e6d2fb701dd197e  /udd/rekle/Gut_Metabolome_Asthma/DATA/nut.csv
470c42e05ca0c784da1e5d30c5276f73  /udd/rekle/Gut_Metabolome_Asthma/DATA/nut_dens.csv
77c89f182b43b845d64df4021ce579e0  /udd/rekle/Gut_Metabolome_Asthma/DATA/qPCR.csv
26a6d941e946928cd7c174593705c298  /udd/rekle/Gut_Metabolome_Asthma/DATA/sCCA_diet_stoolmets_3.csv
40557acadbd4b2547e0435d425e6c137  /udd/rekle/Gut_Metabolome_Asthma/DATA/sCCA_diet_wgcna_3.csv
b041354f843d1741f49fb635c7e27e6c  /udd/rekle/Gut_Metabolome_Asthma/DATA/sCCA_foods_metsWGCNA_3.csv
75cfdcd9d8bd8bb1836d011bc6896f5e  /udd/rekle/Gut_Metabolome_Asthma/DATA/sCCA_mets_microbes_3.csv
6763e5f49d77721f5b1ba6991467460b  /udd/rekle/Gut_Metabolome_Asthma/DATA/sCCA_microbes_metsWGCNA_3.csv
866d7297ab36c05dbfe8dc8f892a8463  /udd/rekle/Gut_Metabolome_Asthma/DATA/sCCA_plasmamets_stoolmets_3.csv
0b0d9744f40c8dced4a75459994d6bf9  /udd/rekle/Gut_Metabolome_Asthma/DATA/sCCA_stoolmets_diet_3.csv
8703bee8c8d396bf09f654b665d48747  /udd/rekle/Gut_Metabolome_Asthma/DATA/sCCA_stoolmets_plasmamets_3.csv
e5324d595ceedc8ed72a4da5335712c3  /udd/rekle/Gut_Metabolome_Asthma/DATA/sCCA_wgcna_diet_3.csv
ea1a619a76aecb96f3d3d52ee885e407  /udd/rekle/Gut_Metabolome_Asthma/DATA/sCCA_WGCNA_microbes_3
feef303ebf7fa4298831c9143857138b  /udd/rekle/Gut_Metabolome_Asthma/DATA/sigmets.csv
94b287ff777e4fa0a343a6319483c62c  /udd/rekle/Gut_Metabolome_Asthma/DATA/species_counts3.csv
621e2297aa85e702deb446636c1963f8  /udd/rekle/Gut_Metabolome_Asthma/DATA/upstream_pred3.csv
85d4dfcbc3efc04ec55966f3e85df291  /udd/rekle/Gut_Metabolome_Asthma/DATA/wgcna_age3_eigenvalues.csv
89b365cb63dbd947043dff6350a3e479  /udd/rekle/Gut_Metabolome_Asthma/DATA/WGCNA_metabolites_3.csv
1f5ba0b5b31b05857bdb7badee86ad98  /udd/rekle/scrap.csv
</pre>",VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}","Dataset used for [[cdnm-grants-portal:Rachel Kelly]] and [[cdnm-grants-portal:Michael McGeachie]] manuscript [[cdnm-grants-portal:Partial Least Squares Discriminant Analysis and Bayesian Networks for metabolomic prediction of childhood asthma]]

<pre>
23f430cbdbf5947573748b8a5aa17787  metabolite_summary_Apr17.txt
429e0abd7b9e3ce4f57051e0e83d6350  vdaart_final_yr3_clean.txt
a4f88d15ae354ff5386f454127dc104b  vdaart_mets_final_clean.txt
2950b083cee42a1548e57eb6b095e68f  vdaart_mets_bndata_Race_v4.mat
</pre>",VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}","<pre>
c8f6c29a67cacf897386b2d4bf97647b  /udd/rekle/PUFA_Asthma/DATA/age3_pufa_final.csv
9cd7ab73c28e2b014fd8c6e87658fd82  /udd/rekle/PUFA_Asthma/DATA/food_nutrients.csv
116e092615834814335b54e676830310  /udd/rekle/PUFA_Asthma/DATA/ForestPlotDietary.csv
5b2ea055257c4d116d28d9a38a7376bc  /udd/rekle/PUFA_Asthma/DATA/ForestPlotPlasma.csv
62fd836f5aa92446417416ed6c97e967  /udd/rekle/PUFA_Asthma/DATA/List_Of_Plasma_PUFAs
ba83011bc0d79a75155f7226abfba6c8  /udd/rekle/PUFA_Asthma/DATA/Mean_PUFA_by_food.csv
f214de1c2ccbf7efa044f630ad68cd2b  /udd/rekle/PUFA_Asthma/DATA/metabolite_info.csv
e98ef1159a999d9c3ab82eeff9502a7f  /udd/rekle/PUFA_Asthma/DATA/metabolite_network.csv
b305ed222806c88dff719b2db962004e  /udd/rekle/PUFA_Asthma/DATA/metabolon_9616_raw.csv
20347510e5d3afd08221ec905f50acb2  /udd/rekle/PUFA_Asthma/DATA/nutrient_densities.csv
477f20fc9acc8dedceffb7acde8ed165  /udd/rekle/PUFA_Asthma/DATA/Plasma_PUFA_Food_Cor.csv
1d3775201bfeb29d66be762d35ccf9f7  /udd/rekle/PUFA_Asthma/DATA/README
</pre>",VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}","<pre>
2e6904bfdce57ae04bd0f15099bcf840  /udd/rekle/Selecting_VDAART_Samples/choose_subjects_biomassqPCR.R
0e2414ae08ab05763eef189274180f71  /udd/rekle/Selecting_VDAART_Samples/choose_subjects_mom_metabolomics.R
a04daec9269d9980d4fb74293dcb8bd3  /udd/rekle/Selecting_VDAART_Samples/choose_subjects_stoolmets_Jan2018.R
ea711f3b029ea10a5e75e7d16cf35689  /udd/rekle/Selecting_VDAART_Samples/momsamplequery131.csv
89419762b3890b37b7aeaab13aecffde  /udd/rekle/Selecting_VDAART_Samples/Moms_ChildAge1_Plasma.csv
63f261da88d202e197c12ec7b25613cf  /udd/rekle/Selecting_VDAART_Samples/Moms_Enrollment_Plasma.csv
0f91330a66993e7747a6405a982e973a  /udd/rekle/Selecting_VDAART_Samples/Numbers_for_Huttenhower.R
d11d0a9c85444b491618fdbc75025996  /udd/rekle/Selecting_VDAART_Samples/qPCR_subjects_for_Leanna_3.9.2018.csv
7b157e8a441f962bae65aa2098cead3b  /udd/rekle/Selecting_VDAART_Samples/SCFA_Stool.csv
8111ea76787af0282ee729d88112b92a  /udd/rekle/Selecting_VDAART_Samples/Untargeted_Stool.csv
dd8b52f816bbf7d9e9d7003c7d8682fa  /udd/rekle/Selecting_VDAART_Samples/VDAART Stool Query_011118.csv
</pre>",VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}","<pre>
93adf1b3e7a36365aaf56127d7683453  /proj/regeps/regep00/studies/VDAART/data/metabolomics/Asthma/ORMDL3_manuscript/COPSAC_metabolomics.csv
c5f53644747acafe6c85a4f9642105eb  /proj/regeps/regep00/studies/VDAART/data/metabolomics/Asthma/ORMDL3_manuscript/copsac_mets_final.csv
191aab900082d08124f2e1eac7870d99  /proj/regeps/regep00/studies/VDAART/data/metabolomics/Asthma/ORMDL3_manuscript/copsac.RData
8363dc24f8671664197aae9176fc3f40  /proj/regeps/regep00/studies/VDAART/data/metabolomics/Asthma/ORMDL3_manuscript/C:UsershprkeDesktop
345f95e37942b12fa08aba57bc0ab9f1  /proj/regeps/regep00/studies/VDAART/data/metabolomics/Asthma/ORMDL3_manuscript/five_sphing.RData
2ef7e6dbe96e33a318c2582de80529d7  /proj/regeps/regep00/studies/VDAART/data/metabolomics/Asthma/ORMDL3_manuscript/five_sphing_y1.RData
e9dd777fd8d44f0de854da43a06ffe70  /proj/regeps/regep00/studies/VDAART/data/metabolomics/Asthma/ORMDL3_manuscript/five_sphing_y3.RData
ae7ee9a40fd3b7cef48e99c0066aaee3  /proj/regeps/regep00/studies/VDAART/data/metabolomics/Asthma/ORMDL3_manuscript/S1P_level.csv
6c478d782706c391ac97d67ce009a2b0  /proj/regeps/regep00/studies/VDAART/data/metabolomics/Asthma/ORMDL3_manuscript/SupplementaryFigure1_dominant_model.png
8363dc24f8671664197aae9176fc3f40  /proj/regeps/regep00/studies/VDAART/data/metabolomics/Asthma/ORMDL3_manuscript/SupplementaryFigure1.png
2ee6df283c7d2f276cd18d12fd430bb7  /proj/regeps/regep00/studies/VDAART/data/metabolomics/Asthma/ORMDL3_manuscript/SupplementaryFigure2.png
21f84118ef804c7f3f5a06de206bcf66  /proj/regeps/regep00/studies/VDAART/data/metabolomics/Asthma/ORMDL3_manuscript/vdaart_extrasnps.RData
83974d7b5731645155c63750627801ee  /proj/regeps/regep00/studies/VDAART/data/metabolomics/Asthma/ORMDL3_manuscript/vdaart.RData
</pre>

<pre>
-rw-r--r-- 1 hprke regeps  43134 Jun 12 16:54 COPSAC_metabolomics.csv
-rw-r--r-- 1 hprke regeps  55536 Jun 13 11:43 copsac_mets_final.csv
-rw-r--r-- 1 hprke regeps 137969 Jul 10 16:29 copsac.RData
-rw-r--r-- 1 hprke regeps  27204 Jul 10 16:32 C:UsershprkeDesktop
-rw-r--r-- 1 hprke regeps 170113 Mar 26 14:42 five_sphing.RData
-rw-r--r-- 1 hprke regeps 116388 Mar 26 14:42 five_sphing_y1.RData
-rw-r--r-- 1 hprke regeps 106772 Mar 26 14:42 five_sphing_y3.RData
-rw-r--r-- 1 hprke regeps    300 Mar 27 15:55 S1P_level.csv
-rw-r--r-- 1 hprke regeps  30168 Apr 24 17:03 SupplementaryFigure1_dominant_model.png
-rw-r--r-- 1 hprke regeps  27204 Jul 10 16:33 SupplementaryFigure1.png
-rw-r--r-- 1 hprke regeps  31767 Jul 11 10:54 SupplementaryFigure2.png
-rw-r--r-- 1 hprke regeps 181109 Jul  6 10:44 vdaart_extrasnps.RData
-rw-r--r-- 1 hprke regeps 197020 Mar 26 14:33 vdaart.RData
</pre>",VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}",,VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}",,VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}","VDAART Stool Metabolomics Data

*Manuscript*: [[cdnm-grants-portal:Intestinal microbe-associated sphingolipids are associated with childhood food allergy]]",VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}",,VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}",,VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}","<pre>
Having touched base with our collaborator, I think it might be the best use
of time for us to make sure we can do the analyses requested on the
existing closed ref data. So, if it's okay with you, the objectives of our
meeting tomorrow could be to make sure we do (or I know how to do) the following:


1) Create a biom file with only the 265 infant samples with anonymized IDs for external use

2) Access a mapping file with both vid and corresponding anonymized IDs
for external use so I can merge in limited metadata and add qiime output, with a plan
to delete the vid before sending to collaborators

 - Ideally the above files would be in their own directory

3) Make sure I know how to execute the following qiime commands through my
ssh client, and add the results to the mapping file:

 a) Summarize taxa at taxonomic ranks 2-7

 b) Calculate alpha diversity measures

 c) Use PICRUSt to impute the predicted metagenome and collapse to taxonomic ranks 2 and 3
</pre>",VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}","This dataset uses the samples samples as the 2016_VDAART_Microbiome Dataset, but is called against the 97% similarity version of Greengenes instead of th 99%, allowing it to be used with downstream tools such as PICRUSt that depend on the 97% Greengenes.

<pre>
cdnm_microbiome_pipeline \
    -r /proj/rerefs/reref00/BerkeleyLab/greengenes/gg_13_5_otus/rep_set/97_otus.fasta \
    -t /proj/rerefs/reref00/BerkeleyLab/greengenes/gg_13_5_otus/taxonomy/97_otu_taxonomy.txt \
    `find 1[67]*/ -name '*.fastq.gz'`
</pre>",VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}",,VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 231, 'name': 'VDAART'}","SUBJECT: ECHO Extant Microbiome Data Transfer and Harmonization 
TARGET AUDIENCE: Cohort/Site PIs, Cohort/Site Data Managers 
POINT OF CONTACT: Data Analysis Center via the ECHO Help Desk 
Dear ECHO Cohort/Site PIs and Data Managers,  

We are excited to begin the transfer of extant microbiome data. If you have extant microbiome data (e.g., 16S rRNA), please submit your demultiplexed sequences and the corresponding panel, analysis, batch, participant, and specimen files according to the attached Standard Operating Procedure (SOP-EAW-016: Formatting Instructions for the Transfer of Extant Microbiome Data).

Also attached to this email is Appendix A, which is an example Excel file to demonstrate how to fill out the files, and Appendix B, which is the Excel template file that should be completed with your cohort’s data.

These materials are also available as a zip file in the ECHOPortal Resource Library.

Please complete this data transfer by Friday, October 7, 2022.

If you have questions about how to prepare or transfer these files, please send them to the ECHO Help Desk. 

 

Sincerely, 

Lisa Jacobson and Diane Catellier, ECHO Data Analysis Center (DAC) 
",VDAART,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
